text,label,label_id,dialect,sarcasm,text_clean
RT @7436Faisl: الروت على أندرويد: كل ما تريد معرفته https://t.co/R5DpnaAd8q,negative,1,4,0,الروت علا اندرويد كل ما تريد معرفته
RT @BahaHkeme: ليسمعها #العالم أن كل سلفي يبغض #الإخوان_المسلمين و #خليفتهم أردوغان لمنهجم #الفاسد ومع هذا لم نجيز #الثورة عليهمايام حكم #…,positive,0,4,1,ليسمعها العالم ان كل سلفي يبغض الاخوان المسلمين و خليفتهم اردوغان لمنهجم الفاسد ومع هذا لم نجيز الثوره عليهمايام حكم
صدق من قال لاتستطيع شراء الاخوان لانهم قوم لاسعر لهم لايبيعون آخرتهم بدنياهم لايرضون بغيررضى الله بديلا لله درهم وطوبى لهم #انصاف_الاخوان,neutral,2,4,0,صدق من قال لاتستطيع شراء الاخوان لانهم قوم لاسعر لهم لايبيعون اخرتهم بدنياهم لايرضون بغيررضا الله بديلا لله درهم وطوبا لهم انصاف الاخوان
رئيس شركة أبل: الواقع المعزز سيصبح أهم من الطعامhttps://t.co/VQyBwD3Sw4@RoayahNews https://t.co/EYj3ewE7JY,negative,1,4,0,رئيس شركه ابل الواقع المعزز سيصبح اهم من الطعام
#حلب تحرق حضارة #روسيا #الصين #أمريكا #أوروبا يتشدقون بحقوق الإنسان من ببنودها  أخراج المسلمين واستباحت دمائهم أعراضهم دورهم ديارهم (وأعدوا),positive,0,4,0,حلب تحرق حضاره روسيا الصين امريكا اوروبا يتشدقون بحقوق الانسان من ببنودها اخراج المسلمين واستباحت دمائهم اعراضهم دورهم ديارهم واعدوا
رامي عياش 👏🏻👏🏻👏🏻❤️,neutral,2,4,0,رامي عياش
#نافذة_مصر |  #أزيحوا_السيسي_وبشار #ستبقي_حلب #راجعين_ياحلب اهل حلب رحلوا وهم عازمون علي الرجوع ياله من صمود... https://t.co/tIXzUn37oT,negative,1,4,0,نافذه مصر ازيحوا السيسي وبشار ستبقي حلب راجعين ياحلب اهل حلب رحلوا وهم عازمون علي الرجوع ياله من صمود
RT @F_ALDFIRE: لاعبين ريال مدريد المصابين :١- راموس ❌٢- مارسيلو ❌٣- كاسيميرو ❌٤- مودريتش ❌٥- خيميس❌٦- كوينتراو ❌٧-الجمهور❌٨-المتابع…,negative,1,0,0,لاعبين ريال مدريد المصابين ١ راموس ٢ مارسيلو ٣ كاسيميرو ٤ مودريتش ٥ خيميس ٦ كوينتراو ٧ الجمهور ٨ المتابع
RT @Ahmadmuaffaq: #حلب الصمودقصة صمود في صورتينبعيون أبناء الشهباءلك الله و لقاتلك الخزي والعاروجهنم في الآخرة https://t.co/9nY2pQ0C3a,positive,0,2,0,حلب الصمودقصه صمود في صورتينبعيون ابناء الشهباءلك الله و لقاتلك الخزي والعاروجهنم في الاخره
#الحب_هو أن تُشْبِعَ حبيبكَ اهتماماً قبل إشباع رغباتِك..!”,negative,1,4,0,الحب هو ان تشبع حبيبك اهتماما قبل اشباع رغباتك
سولو تاي بيجيب راسي عارفه، جونقكوك احس مود جستن بيبر يعني مدري تخيل مافيه نوتات عاليه بقتله,positive,0,1,1,سولو تاي بيجيب راسي عارفه، جونقكوك احس مود جستن بيبر يعني مدري تخيل مافيه نوتات عاليه بقتله
RT @smwj79: كل سيسي وله سلمان يربيه💚 #ايقاف_امداد_مصر_بالنفط,positive,0,4,1,كل سيسي وله سلمان يربيه ايقاف امداد مصر بالنفط
اسرائيل منعت الاذان في #القدسخلينا احنا كده #لنا_الله,positive,0,0,0,اسرائيل منعت الاذان في القدسخلينا احنا كده لنا الله
#إسرائيل تعتقل 31 فلسطينياً وجيشها يداهم منزل منفذ هجوم #القدسhttps://t.co/LciuNtToog#أخبار #البوابة https://t.co/mKrofSY2lM,negative,1,4,0,اسرائيل تعتقل فلسطينيا وجيشها يداهم منزل منفذ هجوم القدس البوابه
موعدنا يوم الأحد 4/12 أمام بيت الوسط لنطالب بحقوقنا ورواتبنا ،كل ينسق مع رفاقه و #على_الوعد_مكمل_دربك #سعودي_أوجيه  #سعودي_اوجيه_بدون_رواتب,negative,1,4,0,موعدنا يوم الاحد امام بيت الوسط لنطالب بحقوقنا ورواتبنا ،كل ينسق مع رفاقه و علا الوعد مكمل دربك سعودي اوجيه سعودي اوجيه بدون رواتب
#حركة_كايدينهم #مصر #قول_كلمه_للسيسي_وخد_فولو_هديه ياسيسى يا اصيييييل #احنا_شباب_هنصوت_للسيسى #سأنتخب_السيسي,neutral,2,0,0,حركه كايدينهم مصر قول كلمه للسيسي وخد فولو هديه ياسيسا يا اصيل احنا شباب هنصوت للسيسا سانتخب السيسي
@w6Amazon توفر فيقرز؟  من امازون الامريكي؟؟,negative,1,4,0,توفر فيقرز؟ من امازون الامريكي؟؟
احب ميريام فارس ومايا دياب الاخ واضح انه من جماعة هزي يانواعم يبي امتع نظره 💃👌,positive,0,1,1,احب ميريام فارس ومايا دياب الاخ واضح انه من جماعه هزي يانواعم يبي امتع نظره
ادعوكم لقراءة مقالة رائعة كتبها آصاحبي محمد يسري سلامة من ٩شهورعن مغبة شيطنة الميدان من اباخوان والتي ستنقلب عليهم,neutral,2,4,0,ادعوكم لقراءه مقاله رائعه كتبها اصاحبي محمد يسري سلامه من ٩شهورعن مغبه شيطنه الميدان من اباخوان والتي ستنقلب عليهم
ابراهيم عيسى سيحاكم بتهمة ازدراء الاسلام ؟ عيسى قدم فهما عميقا للدين لا يتوفر عند المرشد من يزدري الاسلام هو من يكذب ويزور ويظلم يا بديع,positive,0,0,0,ابراهيم عيسا سيحاكم بتهمه ازدراء الاسلام ؟ عيسا قدم فهما عميقا للدين لا يتوفر عند المرشد من يزدري الاسلام هو من يكذب ويزور ويظلم يا بديع
ﻛﻞ عام و انتم بخير تعرفوا علي مظاهر فرحه عيد الفطر المبارك من خلال البوم صور ﻟﻴﻮﻡ العيد من جميع انحاء العالم,neutral,2,4,0,عام و انتم بخير تعرفوا علي مظاهر فرحه عيد الفطر المبارك من خلال البوم صور العيد من جميع انحاء العالم
انفولو بلال مرشح الكنيسة و نصير دولة الفقيه ايوه الاتنين مع بعض,negative,1,0,0,انفولو بلال مرشح الكنيسه و نصير دوله الفقيه ايوه الاتنين مع بعض
عمرو موسى يعترف: الجامعة العربية فشلت فى حل المشكلات وأتحمل جزء المسئولية https://t.co/7ZWuGQzOEs https://t.co/YAV17ApFoQ,positive,0,4,0,عمرو موسا يعترف الجامعه العربيه فشلت فا حل المشكلات واتحمل جزء المسئوليه
"دوت مصر/ كامل الوزير ل «#عمرو_أديب»: ""الرئيس أمر بإنهاء إنشاءات محطة #أسوان"" التفاصيل ... - عبر نبض @NabdApp https://t.co/HJphSWS2GV",negative,1,0,0,دوت مصر كامل الوزير ل عمرو اديب الرئيس امر بانهاء انشاءات محطه اسوان التفاصيل عبر نبض
"الدكتور أبو الفتوح: ""محتاجين مصانع محتاجين مزارع محتاجين شقق للشباب لكي يتزوجوا، و لسنا نحتاج لمساجد أو كنائس فهي أكثر من الحاجة""",negative,1,0,0,الدكتور ابو الفتوح محتاجين مصانع محتاجين مزارع محتاجين شقق للشباب لكي يتزوجوا، و لسنا نحتاج لمساجد او كنائس فهي اكثر من الحاجه
#اخبار_مستخبية اهم اخبار المغرب : أبل تكسب معركة ضد سامسونغ بشأن براءات https://t.co/JqtlNA9O6n #اخبار_الفن… https://t.co/LhkEqKeaUV,negative,1,4,0,اخبار مستخبيه اهم اخبار المغرب ابل تكسب معركه ضد سامسونغ بشان براءات اخبار الفن
RT @sxahl: هاري بوتر ⚡️. https://t.co/hkLH2FJ9Ht,negative,1,0,0,هاري بوتر
حرام مااغيب ولا يوم 😂💔 #ماذا_لو_المدارس_مختلطه,neutral,2,2,1,حرام مااغيب ولا يوم ماذا لو المدارس مختلطه
طبعا لسه متفائل، بل أكثر تفاؤلا بخروج المكبوت إلى النور أي جراحة لا تخلو من ألم؟,negative,1,0,0,طبعا لسه متفائل، بل اكثر تفاؤلا بخروج المكبوت الا النور اي جراحه لا تخلو من الم؟
#الجيش_السوري_الالكتروني...#ابو_الليث...ﻛﻠﻤﺔ ﺍﻟﺪﻛﺘﻮﺭ ﺑﺸﺎﺭ ﺍﻟﺠﻌﻔﺮﻱ ﻣﻨﺪﻭﺏ ﺳﻮﺭﻳﺔ ﺍﻟﺪﺍﺋﻢ ﻟﺪﻯ ﺍﻻﻣﻢ ﺍﻟﻤﺘﺤﺪﺓ ﻓﻲ ﻣﺠﻠﺲ... https://t.co/sckYl6ijXY,negative,1,0,0,الجيش السوري الالكتروني ابو الليث
