dialect,sarcasm,sentiment,original_sentiment,tweet,source
4,0,1,0,RT @NourHammoury: مؤسس ويكيليكس سيقوم باعلان مهم اليوم من لندن ويخص بالذكر هيلاري كلنتون ويقول انها ستنتهي بعد هذا الاعلان طبقاً لموقع ويكي…,semeval
4,0,1,0,"RT @thagb14: ""نيويورك بوست"":قدمنا هديتين لايران: ألاولى سماح أوباما لطهران ببناء صواريخ نووية والثانيه رفع العقوبات عن البنوك التي تمول تلك…",semeval
0,0,1,1,من أهم وأكثر المقالات حيادية عن مواد الدستور الملغمة، لا تخن ربك وبلدك وأهلك ونفسك، وإعرف صوتك هيودينا كلمنا فين,astd
2,1,0,0,الكويت متبرعه حق لبنان !ليش ؟عشان يعالجون فيها النازحين السوريين اللي مصابين بالسرطان !شلون ولبنان يحكمه حزب الله ههههههههههه,semeval
0,0,1,1,تدريب موظفي الحكومة الاتحادية على استشراف المستقبلhttps://t.co/6xRihCQHEO #ريال_مدريد #برشلونة,semeval
1,0,1,1,كتاب #وداد_المطوع #ثلاثة_ايام_فقط_كيفموجود في #مكتبة_آفاق #معرض_الكتاب #معرض_الكويت_الدولي_للكتاب https://t.co/6MENFYpHtA,semeval
0,0,2,0,بمناسبة #رمضانيات 3 ^_^ استنوا ف رمضان فقرات ومفاجأت كتير عالبيدج :) 5 3 :) وحملات و حاجات,astd
4,0,1,2,أوباما يخفض أحكاما بالسجن عن أكثر من 100 مدانhttps://t.co/eD2hO3hOm7قال البيت الأبيض يوم الخميس إن الرئيس الأمريكي باراك أوباما خفف أح…,semeval
4,0,1,1,تحميل برنامج Windows 10 النسخة النهائية من ويندوز 10 باللغة الانكليزية الرابط,semeval
0,0,2,2,# احلي حاجة في الحلقة #رجعوا_الجماهير,astd
4,1,0,0,يعتدون على خالد داود صائحين يا بتاع جبهة الإنقاذ يا كافر،فليصمت زياد بهاء الدين و رفاقه عن حديث المصالحة و الا سنرد عليهم بحديث الأصابع #مصر,astd
4,0,2,2,طاقه ايجابيه شبابية في تصوير اليوم الاول من #أرب_ايدول #الموسم_الثالث كان يوم رائع جدا انتظرونا #قريبا …,astd
4,1,0,0,RT @Zhret_tshreen: #من_دمشق_هنا_صنعاءاللعنة عليكم يا فساق الخليج تفوقتم على الصهاينة بجرائمكم ضد الاسلام و المسلمين و أظهرتم حقيقة دينكم,semeval
1,0,0,1,شي يقهر انو ماريو رن ما يمديك تلعبها بدون نت 😤كانت حتكون مرة جيدة لولا ذا الشي #SuperMarioRun,semeval
4,0,0,1,المحادثة الأخيرة بين فتاة ووالدها قبل خروجه من حلب!#الدعاء_الدعاء_لاهل_حلب#حلب_يالله_ليس_لهم_غيرك#ستبقي_حلب… https://t.co/zaRe5czOhJ,semeval
4,0,1,1,RT @Arabianito: علاقة مرسي ببشار اﻷسد وحلفاؤه..لاحظوا التواريخ!حكم مرسي من 2012-6-28 إلى 2013-6-30#مصر_تصوت_لصالح_المشروع_الروسي#السيس…,semeval
0,0,0,0,@AlshibliYounis سيقدم دليل ان هيلاري كلنتون طرحت فكرة تصفية الرجل بسبب التسريبات التي يقوم بها,semeval
4,0,1,2,#غوغل تضع اللمسات الأخير لمتصفح #كروم_55 لتقليل استهلاك الذاكرة بـ50% -  https://t.co/k9pLdoWr4c https://t.co/KKiUqLSecI,semeval
4,0,1,1,أما بعد الإعلان فلن يرتب الانسحاب الأثر المراد ونكون مع شفيق بمفرده في الإعادة مجددا، لم يكن اقتراحي خيالا بالمعنى القانوني والجدل قائم,astd
4,0,1,2,اللغة تراث,astd
1,0,1,0,@ynYcTmMFGExTr9E @halool18 اما بخصوص جبهة النصره شاركت في سوريا بعد مشاركة حزب الله وايران ولواء ابو الفضل وهذي ردة فعل طبيعيه,semeval
4,0,1,2,النادي الاهلي هو النادي الرسمي للدولة #المادة_لاولى,astd
4,0,0,1,سحل متظاهرين بالقصر العيني - ليعلنها #مرسي بصراحة-هل انت فاقد السيطرة على الداخلية؟ أم انت المسؤول؟,astd
4,0,0,0,"#صورة.. قوات #الاحتلال ترفض الإفراج عن الطفل ""أسامة زيدات"" . https://t.co/GplQNE6LBZ",semeval
4,0,1,1,"RT @LyricslnArabic: ""كل ما نفعلهُ هو التفكير بالمَشاعر التي نخفيها"" - جستن بيبر.",semeval
4,0,2,1,لم ولن أتخذ أي موقف يؤيد قتل أبرياء تحت أي ظرف من الظروف ما أقوله عن الإخوان لا يعني تأييدي لقتل أي بريء مهما كان,astd
4,0,1,1,تشكيلة الحكومة الجديدة في لبنان التي تم إعلانها يوم الأحد هي فعلاً تحكي حالها من ألفها حتى يائها https://t.co/4eGUf0Xb3H via @LCCC,semeval
0,0,1,1,RT @Msw_13: توصيات أسهم #كلنا_حسين_عبدالغني #اذكر_اسم_معلم_له_فضل_عليك #مبروك_فك_حصار_حلب #بلقيس_تستخف_بالشعب_السعودي  #حاليا_اهتمامي#قر…,semeval
4,0,2,2,#سيدنا_النبي كان طيب الرائحة، وإذا صافحه أحد ظل بيده عطره سائر اليوم صلى الله عليك يا سيدي يا رسول الله,astd
4,0,2,2,RT @almonajjid: صوم النوافل كعاشوراء يكمل به الخلل الحاصل في رمضان فإن النوافل تكمل بها الفرائض يوم القيامة، ويرقع بها خلل الفرض. العثيمين,semeval
4,0,1,0,مصر تواجه صعوبات شديدة لشراء الوقود مع سحب البنوك للغطاء الائتماني وفرض أقساط تأمينية عالية,astd
4,0,1,0,@TeacherQ86 @azisiri ثلاث وزيرات للدفاع بحلف الناتو ايطاليا وهولندا والدنمارك ومبركل ورئيسه وزراء بريطانيا تنقدين ع معصومه المبارك ولاهند,semeval
4,0,1,1,#حماس ما بعد #مشعل.. بعيون #إسرائيلhttps://t.co/n3tBMfsxsx https://t.co/P0rc6PWIJm,semeval
4,0,2,2,حمداً لله على سلامة أبنائنا المجندين المحررين، و نهنئ أهلهم و أحبائهم بعودتهم و نهنئ الشعب المصري بإطلاق سراحهم,astd
0,0,1,2,ردود فعل عادل الجبير في الاعلام الغربي.      والنعم والله  https://t.co/VC2mQ1Fpv4,semeval
2,0,0,1,@rllnewsdesk ما يسترجي يقول من حزب الله,semeval
4,0,2,2,تحية لبعثة مصر البارالمبية التى حققت انجازا غير مسبوق وقدمت لنا درسا فى تحدى المصاعب لرفع اسم مصر عاليا شكرا لكم وحمدا لله على سلامة عودتكم,astd
4,0,1,0,بعد سلسلة الفضائح التي عصفت به.. دونالد ترامب يؤكد أنه لن ينسحب من سباق الإنتخابات https://t.co/CMEo7vbNx5 https://t.co/ufJ7jlRfDH,semeval
4,1,0,0,ليس غريباً على من تربوا في حضن #البعث، أن يتسابقوا الى #الاستانة و #موسكو و #حميميم،عليهم فقط أن يفعلوا ما كانوا... https://t.co/dqOAOGN5eB,semeval
4,0,1,2,#الأمم_المتحدة عبر #محيط_اليمن | هدنة لوقف القتال في اليمن تمتد لثمانٍ وأربعين ساعة .. قابلة للتجديد https://t.co/IPz4UDmJFF,semeval
4,0,2,2,افضل 10 لعبات دفاعية هالاسبوعEnjoy https://t.co/hrDKBSYwra,semeval
4,0,0,0,لا تقل لماذا منع #الصهاينة الأذان في #القدس .. و قل لماذا طبع معها #الأخوان و قد فعلت ..#أردوغان,semeval
4,0,1,1,RT @dochijazi: بينما تتحدث وسائل الإعلام الروسية عن سياسات هجومية ووجود دائم واستحواذ على سوريافإن وسائل الإعلام الأمريكية والغربية لم تتج…,semeval
0,0,1,1,@SaudOdeh @nasserAlfadhly الكتاب نازل في غوغل دور تلاقيه,semeval
4,0,1,1,RT @Shopper_ar: تخفيض على ساعة ذكية من هواوي لاجهزة الايفون والاندرويد البائع امازون والشحن المباشر متاحالسعر بعد الخصم 208$https://t.co/…,semeval
4,0,1,0,دعلاء الأسواني: هل حدث من قبل في نظام ديمقراطي ان سحب شعب الثقة من رئيسه المنتخب ؟! >> …,astd
4,0,1,1,“كيت بلانشيت” أول من ترتدي “غوتشي” 2017https://t.co/woklXgiCT2,semeval
4,0,1,1,"#اكتب_عبارة_على_باب_قلبك ' فراق وجهك ضيق ومواجهك عيد والوقت قاسي والتقاليد قـــشرا""",astd
4,0,0,0,أشارك في مسيرات اليوم رفضا للدستور المشوه، ولأخونة الدولة، وللانقضاض على سيادة القانون، ولتجاهل الرئيس وحكومته لمطالب العدالة الاجتماعية,astd
0,0,2,2,#غادة_عبدالرازق عن #إليسا: إيه الإحساس ده؟! https://t.co/yKLshoS802@GhadaAbdelRazek @elissakh #HAWACOMTV https://t.co/E8YhEOuSX0,semeval
4,0,1,0,"الخرطوم: الدعوات إلى عصيان مدني ""صفر كبير""! - روسيا اليوم - روسيا اليوم الخرطوم: الدعوات إلى عصيان مدني ""صفر كب... https://t.co/ybu2L7ZXHg",semeval
4,0,0,0,سيعلن جوليان أسانج مؤسس منظمة ويكليكس و من لندن عن فضيحة يقول انها ستحطم ☠هيلاري كلنتون و تنهي عائلة كلنيون. #تاسي #كويت #بورصة #فوركس,semeval
4,0,1,1,علينا ان نعبر عن غضبنا بطريقة سلمية استعمال العنف ستستخدمه اسرائيل ضدنا على المستوى الدولي يجب ان يكون هناك رد قانوني ودبلوماسي قوى,astd
2,0,1,1,جالسة اصيد  بوكيمون  في غرفتنا😂😂,semeval
0,1,0,1,"قانون الثراء الحرام(الحلال)! حلال أن تسرق وحرام ألا ترجع (بعض) ما سرقت! ""إذا سرق فيهم الشريف تركوه""…",astd
4,0,1,1,وزير خارجيّة كندا ونواب من أصل لبناني في بيت الوسط https://t.co/n2yX9MlSgz,semeval
4,0,1,2,#المواطن | صور مراحل حمل النجمة #ميريام_فارس,semeval
1,1,0,0,@hassanalabdle1 طيب اغلاط اردوغان مجتمعه ماتجي عشره على مليون من اغلاط ومصايب السيسي الخاين العميلوالاصطياد في الماء العكر مايمشي,semeval
4,0,0,0,فضيحة محطة قطار #أسوان #كل_يوم | #ON_E | #عمرو_اديب https://t.co/oBMssn1c81,semeval
4,0,0,0,موعد قفز سيسي على الرئاسة يقترب الحق احجز ديل عشان تحضر حفل التنصيب لكنه لن ينال غرضه لأن الشعب سيحرمه ويحاكمه,astd
4,0,1,2,جمهورية #شبرا_الخيمة :),astd
4,0,1,1,@HaneulD ابي كتاب هاري بوتر :( لمن نقلنا بيتنا ذا ضاع الصندوق الي فيه كتبي 😭😭😭😭😭,semeval
1,0,1,1,@iOtb__7 اذا ما لعب ميسي مو مهم عنده المنتخب الارجنتيني,semeval
4,0,2,1,تأكيدأ .. للخبر أعتقال زوجـة الارهابي #مختار_بلمختار أمير تنظيم #القاعده بشمال افريقيا#ليبيا #LIBYA https://t.co/A4goSg3h9c,semeval
0,1,0,0,EgyptAir لما فاشلينها يمسكوها يحصل كده,semeval
1,0,2,2,اغنية رامي عياش اللي بحكي فيها على عيني و راسي والله عنك لحظة ما أتخلى كتير حلوة,semeval
4,0,1,2,#تويتسو_خبر | برنامج قياس سرعة الإنترنت أصبح متاح على نظام ويندوز 10https://t.co/DLA1vktO8r https://t.co/WHKuMXq2VG,semeval
4,1,0,1,#الاخوان باعونا فالميدان ايام #محمد_محمود و #مجلس_الوزراء واحنا كنا اصحاب مبداء وقضية طيب عاملت ايه دلوقتى وهما,astd
4,0,1,2,عرض الاسبوع 10 ألاف متابع #درر #حكم #حكمه #حكمة #ابيات #النصر #الهلال #الفتح #كلمات #كلمة #بوح #الاتحاد [2287315],astd
4,0,0,0,RT @AlMayadeenNews: اليمن: الحوثي: لدينا الأدلة الفنية القاطعة على ضلوع #السعودية في ارتكاب مجزرة صنعاء  https://t.co/RhV5E6lrl4,semeval
4,0,1,0,#فلسطين #غزة السلطة الفلسطينية: المخططات الإستيطانية الجديدة تمنع إقامة دولة فلسطينية https://t.co/qUeh1rKssm… https://t.co/qFplwQKiUI,semeval
